Id,text
1204,"@realDonaldTrump I live in California,  the leadership here sucks! I dealt with discrimination,  i couldn't hire an… https://t.co/PTPI5bbk1J"
1205,@realDonaldTrump https://t.co/K2ZdwarUXh
1206,@realDonaldTrump Thank you President Trump! We love you and know you will always put America first!
1207,"@realDonaldTrump Repeating something over and over and over and over again and again, DOES NOT make it true!… https://t.co/T7lCBNiDjk"
1208,@realDonaldTrump @GOP https://t.co/LLtJTKtCcb
1209,"@realDonaldTrump What happened to El Chapo, sir? I hope he is cooperating with all the connections he had with the previous admin"
1210,RT @HKrassenstein: @realDonaldTrump You are turning America into North Korea.  I pray to god that your supporters don’t drink the Kool-aid.
1211,@realDonaldTrump i want to know what your going to do about climate change if reelected
1212,@realDonaldTrump Corona city
1213,RT @vinnycaz: @realDonaldTrump #PURPLEPOWER YOU NEED TO GUARANTEE YOUR FUTURE GO EXECUTIVE ORDER NOW LARGE CHECKS FPUC AND EIDL AND DO BILL…
1214,"RT @HKrassenstein: @realDonaldTrump Try telling the 210,000 dead Americans’ friends and family not to be afraid of the virus that killed th…"
1215,@realDonaldTrump @MariaBartiromo @MelissaAFrancis @EmilyCompagno @LisaMarieBoothe @DanaBashCNN @mkraju… https://t.co/kkh2Ktookk
1216,@realDonaldTrump @GStephanopoulos Hahahahahahahaha
1217,@realDonaldTrump @TheBabylonBee I what parallel universe did you woke up in... The fake backwards one???
1218,@realDonaldTrump hey
1219,"@realDonaldTrump Yes, SCOTUS should get packed.  You know why?  Because the Ds will have the power to do so, and th… https://t.co/c7A4KJyEmN"
1220,@realDonaldTrump #TrumpIsACoward
1221,"RT @eugenegu: @realDonaldTrump Last I recall, Joe Biden never falsely accused the Central Park 5 of rape and paid the New York Times and Ne…"
1222,"@realDonaldTrump FB HAS DELETED MY VIDEOS AND POSTS SHOWING EVIDENCE OF OBAMA, BIDEN CORRUPTION. MY 1ST AMENDMENT R… https://t.co/o5vLoIbqjo"
1223,"RT @mmpadellan: @realDonaldTrump You are LITERALLY trying to kill seniors with your herd immunity, by killing Obamacare, and with your plan…"
1224,RT @HKrassenstein: @realDonaldTrump @TheBabylonBee You are so ignorant.  You are literally tweeting out satire news.  You have officially r…
1225,RT @Brimshack: @realDonaldTrump @SenatorCollins Lack of support for you is making that very point. You are not worth the work.
1226,@realDonaldTrump Another super spreader? Killer
1227,@realDonaldTrump @NBCNews And you lost in your precious ratings.
1228,"@realDonaldTrump @SenatorCollins got your bags packed yet loser. karma will get you, all those ghosts of people you… https://t.co/HLfC2CmvPk"
1229,"@realDonaldTrump Just make sure you never land in the Netherlands. Wait, if you are no longer president I am fine."
1230,RT @chipfranklin: @realDonaldTrump Who agrees that Trump is a super predator? ✋
1231,@realDonaldTrump You mean lie right. Florida Constituents dont fall for it. He's praying you will be his lifeline.… https://t.co/pwwmL8ZvjV
1232,@realDonaldTrump He’s got can’t stop lying 🤥
1233,RT @WEMUSTOKE: @realDonaldTrump https://t.co/CRAGf5I6lA
1234,@realDonaldTrump Make America great again daddy
1235,@realDonaldTrump Thank goodness most Americans paid more than $750 in income taxes or we couldn’t afford to fly you… https://t.co/EZMJbQLNgJ
1236,@realDonaldTrump https://t.co/3y6UeFMokU
1237,@realDonaldTrump Come one come all to the dandelion bake sale for your mother's tense vagina. We can't eagerly wait… https://t.co/w6tx4xpYxL
1238,RT @HKrassenstein: @realDonaldTrump You refused to say whether you knowingly went to the debates knowing that you had a deadly virus.
1239,@realDonaldTrump @kayleighmcenany @SecPompeo @VP @marcorubio @IvankaTrump https://t.co/AXDQTqTyes
1240,@realDonaldTrump just watched “the Circus” on Showtime...trump is our true-time Michael Scott from “The Office.”😂.… https://t.co/ayp4Ynnn3Z
1241,RT @OurProgressive: @realDonaldTrump You’re done Don. Prison is your final destination.
1242,"@realDonaldTrump Ha, ha, ha. https://t.co/17iH96Yvly"
1243,"@realDonaldTrump Even combining ratings from NBC, CNBC, and MSNBC, you still couldn’t beat Biden’s Town Hall rating… https://t.co/wPUrxDtGBy"
1244,RT @AngelofLightTr1: @realDonaldTrump JOE LOVES PEOPLE TOO MUCH TO HAVE A CORNOAVIRUS SPEADER. HE PROTECTS THE AMERICAN PEOPLE RATHER THAN…
1245,RT @HKrassenstein: @realDonaldTrump You literally refused to say Democrats are not part of a satanic cult that’s raping children.
1246,RT @waltshaub: @realDonaldTrump I think this Trump supporter is in Florida.  https://t.co/wNaffcX8SY
1247,@realDonaldTrump Liar.
1248,@realDonaldTrump Lie after fucking lie...just ask any senior...
1249,@realDonaldTrump Thank goodness most Americans paid more than $750 in income taxes or we couldn’t afford to fly you… https://t.co/9GUuAVpZN6
1250,"@realDonaldTrump No, he didn't."
1251,@realDonaldTrump https://t.co/FMnyKA631l
1252,@realDonaldTrump @POTUS @DonaldJTrumpJr FUN FACT ABOUT O'BIDEN: OBAMA PUT BIDEN IN CHARGE OF CURING CANCER!  BIDEN… https://t.co/GPB6UTR6sn
1253,@realDonaldTrump Hey #MagaMorons I can see Mexico paid for the wall. Such absolute #Morons. #Pathetic
1254,RT @TrumpWarRoom: @realDonaldTrump https://t.co/FXPCtViAT2
1255,@realDonaldTrump is Savage   #BidenGate  https://t.co/zj6gzHmLWQ
1256,"@realDonaldTrump Trumps gunna make America great agin. Woman get back in the kitchen, fetch me a beer, I'll be in t… https://t.co/muG0PCF89M"
1257,@realDonaldTrump send nudes
1258,@realDonaldTrump https://t.co/pqFbQcGcId
1259,@realDonaldTrump i never had a real problem with Republicans or Democrats .. now you have half of us divided. And u… https://t.co/5qcnv5qZln
1260,"@realDonaldTrump Man, I can't wait til you're gone."
1261,@realDonaldTrump @GStephanopoulos Your so full of it OUT YOU GO
1262,"@realDonaldTrump You DO know intelligent people are laughing AT you, and not with you..right? O_O"
1263,@realDonaldTrump Shame on you! https://t.co/iENidGgy4c
1264,@realDonaldTrump
1265,"@realDonaldTrump Trumps gunna make America great agin. Woman get back in the kitchen, fetch me a beer, I'll be in t… https://t.co/F8pzogKfzM"
1266,@realDonaldTrump You are a child!
1267,@realDonaldTrump And more BAD NEWS for TRUMP - looks like Biden beat you in the Town Hall ratings by a million view… https://t.co/tx1BFxmRMU
1268,@realDonaldTrump Buhari always run down to you whenever you both want to laugh like ghost. Help us call out the gho… https://t.co/ZbRTQzhu6z
1269,"RT @murray_nyc: @realDonaldTrump @NBCNews ""At Trump’s NBC town hall, reality strikes back at a reality-show president""  ""Guthrie’s question…"
1270,@realDonaldTrump @TheBabylonBee Still lying you are the worst President ever. They flagged your tweets. Future Pres… https://t.co/gWGAudwR4f
1271,@realDonaldTrump they are doing it again. Our federal law enforcement is running another phony Russia hoax against… https://t.co/OOAnfn9jm4
1272,"@realDonaldTrump Noooooooo, the                          B💙L💙U💙E💙  🌊Wave 🌊is Coming and You better get out of it’s… https://t.co/b3EXBrDZnp"
1273,@realDonaldTrump @NBCNews @cspan No one -NEEDs- to make the POTUS look bad. He does it so well all by himself #VoteBlueToSaveAmerica
1274,@realDonaldTrump #Armenia’n Government (read terrorists) to be held accountable for the vile act against humanity c… https://t.co/JlplSpibnw
1275,RT @AdrianWapcapIet: @realDonaldTrump Hope everyone's masked and distanced! https://t.co/NEGfkHMMpK
1276,@realDonaldTrump https://t.co/Mk3VCNkTKD
1277,@realDonaldTrump Thank goodness most Americans paid more than $750 in income taxes or we couldn’t afford to fly you… https://t.co/Jp3u9NptSU
1278,"RT @WealDonoodTwump: @realDonaldTrump Trump@is REALLY making an idiot of himself in Macon, Georgia... where #TrumpIsLosing! 😆🤣😂‼️"
1279,@realDonaldTrump @POTUS are you a furry
1280,@realDonaldTrump The only numbers that are strong are the increasing number of #COVID19 cases &amp; deaths due to your… https://t.co/DT0ZCUMIjh
1281,"@realDonaldTrump You let over 200,00 Americans die."
1282,@realDonaldTrump #VoteHimOut2020  #TrumpIsALaughingStock
1283,"@realDonaldTrump Trump@is REALLY making an idiot of himself in Macon, Georgia... where #TrumpIsLosing! 😆🤣😂‼️"
1284,@realDonaldTrump https://t.co/mpAQqmD51f
1285,@realDonaldTrump Wonder how many your super spreader rallies have infected?  I know. You don’t care as long as they… https://t.co/yeBqSkQJup
1286,@realDonaldTrump I forsee that within less than a year you will be landing in court.
1287,RT @callmegoro: @realDonaldTrump You're always speaking and never listening.
1288,@realDonaldTrump https://t.co/RikfhDYgT4
1289,"@realDonaldTrump Trumps gunna make America great agin. Woman get back in the kitchen, fetch me a beer, I'll be in t… https://t.co/YRSfKpshvE"
1290,@realDonaldTrump @GStephanopoulos https://t.co/pK3d9yMIZJ
1291,"RT @Kenny_Sowellfan: @realDonaldTrump @cspan ""Every statue and street building has been renamed, every date has been altered. And the proce…"
1292,@realDonaldTrump Thank goodness most Americans paid more than $750 in income taxes or we couldn’t afford to fly you… https://t.co/bCrJhTCqiY
1293,"@realDonaldTrump @GStephanopoulos Since his ratings were better than yours, what does that say about you?"
1294,"@realDonaldTrump Wait, when did you start getting things done????"
1295,@realDonaldTrump @realDonaldTrump  Did you apologize to @GovChristie for putting him in ICU? Showing up to Rose Gar… https://t.co/Vt5YbtAkCM
1296,@realDonaldTrump Covid outbreak alert!!
1297,"@realDonaldTrump Trumps gunna make America great agin. Woman get back in the kitchen, fetch me a beer, I'll be in t… https://t.co/eunimjnnCK"
1298,"RT @seldon111: @realDonaldTrump Donald trump: Today is October 17, 2020. You have 17 days before you will be overwhelmingly voted out of of…"
1299,@realDonaldTrump how are you not using Tim McGraw’s Truck Yeah (Trump Yeah) in your rallies?
1300,@realDonaldTrump Mr President you will cross come 3rd November. I have full faith in you and your team.
1301,@realDonaldTrump خدو لعندك بشرفك ريحنا من كماختو  ملاحظة: بِخاف من الفرقيع، اوعى تفرقع حدّو اذا ربحت https://t.co/1fbpv8qyML
1302,@realDonaldTrump @GStephanopoulos https://t.co/N5sgJp0TeW
1303,"@realDonaldTrump Trumps gunna make America great agin. Woman get back in the kitchen, fetch me a beer, I'll be in t… https://t.co/XMzaSTei2x"
1304,@realDonaldTrump Didn’t you say “It is what it is?” Now you feel their pain 😂🤣🤣🤣🤣🤣🤣🤣🤣🤣😉😉😉😉😉😉😉😉😉😉😉😉😉😉
1305,"@realDonaldTrump   Why are 98% American news outlets and ""platforms"" just outright confusing, belittle and liying t… https://t.co/jmzJAgbrx2"
1306,RT @scientificrealm: @realDonaldTrump @NBCNews https://t.co/Lm0KLvQ4UK
1307,@realDonaldTrump @TheBabylonBee #TheWayISeeIt
1308,@realDonaldTrump  is toast‼️‼️‼️‼️‼️‼️😛💩😈🥶. Our REAL BARACK OBAMA is such a fine man inside and out #TheWayISeeIt p… https://t.co/KNrkW7c1Pd
1309,RT @itsJeffTiedrich: @realDonaldTrump imagine a Republican incumbent having to waste time and resources in deeply-red Georgia two weeks bef…
1310,@realDonaldTrump I see dead people.....
1311,RT @scientificrealm: @realDonaldTrump @NBCNews https://t.co/5Z5Reg52aw
1312,@realDonaldTrump So boring.
1313,@realDonaldTrump @GStephanopoulos https://t.co/Ez2X72MVhU
1314,@realDonaldTrump you are so dangerous for our country backing terrorists and conspiracy groups. You need to get out… https://t.co/fZOG1xWh4M
1315,RT @scientificrealm: @realDonaldTrump @NBCNews https://t.co/jmu3sR2PZ1
1316,"@realDonaldTrump Trumps gunna make America great agin. Woman get back in the kitchen, fetch me a beer, I'll be in t… https://t.co/iHMKfNASlA"
1317,@realDonaldTrump I mean...you literally can't speak like a normal English speaking person.
1318,@realDonaldTrump @TheBabylonBee https://t.co/DhXbl7KjCV
1319,RT @DebbieSVA: @realDonaldTrump Records show that Ivanka used her position in the WH despite a denied security clearance and Charity Fraud…
1320,@realDonaldTrump https://t.co/JAhNEsKal7
1321,"RT @eugenegu: @realDonaldTrump Ok Low T, everyone actually knew that Big T was Big Tech but it’s hilarious that the jokes got to you so bad…"
1322,@realDonaldTrump @GStephanopoulos https://t.co/M0KhpQvGyl
1323,@realDonaldTrump  TRUMP PRESIDENTE 2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/NwDbjyznas
1324,@realDonaldTrump Fact check more lies
1325,@realDonaldTrump Say no to sleepy joe
1326,@realDonaldTrump #SuperSpreaderTrump Run for your lives!!!! How many have you directly infected today virus boy? 🤣🤣
1327,"@realDonaldTrump OK, #TraitorTrump - time to resign: https://t.co/0DtNOyMfrd"
1328,RT @hide_05100: @realDonaldTrump https://t.co/gRUwuavW8J
1329,@realDonaldTrump https://t.co/QxyTuq8YSU
1330,RT @bobbyandlogan1: @realDonaldTrump   We need it now not next March and like Harris said way back when.  We need a monthly infusion of sti…
1331,@realDonaldTrump No
1332,@realDonaldTrump @GStephanopoulos https://t.co/h85Oa6wpsw
1333,@realDonaldTrump nominated Amy Barrett for Supreme Court Justice. The hearings seem useless as she refuses to answe… https://t.co/UpLsCIXD4K
1334,"RT @netteKnows: @realDonaldTrump Dr. Fauci defends POTUS Trump....  ""I don't think he ever distorted things about the Coronavirus"".     💥💥"
1335,@realDonaldTrump You are just too late Mr. Chump. Time to leave the building!!!
1336,RT @Gear6A: @realDonaldTrump Nope. I fought in Iraq and was part of the intelligence community. Yet you backed the washed up NFL has been i…
1337,"@realDonaldTrump Trump lies 20 times a day, World!"
1338,"@realDonaldTrump  Please feel free to leave the country if you lose, better have a parka as Russia may be the only… https://t.co/kJtYoZxo6T"
1339,"@realDonaldTrump Biden's town hall brought in 14.14 million viewers on ABC, while Trump, brought in a total of abou… https://t.co/Kf9qO73tRx"
1340,@realDonaldTrump Laugh emoji?
1341,@realDonaldTrump You should be arrested ASAP https://t.co/hEp248p635
1342,RT @_ReaalAmerican_: @realDonaldTrump #GOPGenocide https://t.co/JhSYffQI1h
1343,"RT @HaefeleJohn: @realDonaldTrump TRUMPVIRUS DEATH TOLL  Oct 7 – 214,210 Dead  Oct 8 – 215,279 Dead  Oct 9 – 216,301 Dead  Oct 10 – 217,225…"
1344,@realDonaldTrump @GStephanopoulos https://t.co/VdHdVfcSz3
1345,@realDonaldTrump Seems like he was talking about you as you are a sexual super predator
1346,"RT @murray_nyc: @realDonaldTrump @NBCNews ""At Trump’s NBC town hall, reality strikes back at a reality-show president""  ""Guthrie’s question…"
1347,@realDonaldTrump @NBCNews https://t.co/uP2rSdt9te
1348,@realDonaldTrump How many actors did you promise to pay? They will find out you won’t pay.
1349,@realDonaldTrump Ewwwww
1350,@realDonaldTrump #DontBeBlind look at #WarCrimes of armenia in #GanjaCity Red exclamation mark symbolRed exclamatio… https://t.co/yuJJhU6pC9
1351,@realDonaldTrump Trump will lose the election.
1352,@realDonaldTrump @GStephanopoulos https://t.co/P4KIiuulyc
1353,@realDonaldTrump 😂 How's those ratings? https://t.co/YeEMyYzNU8
1354,@realDonaldTrump Vote blue https://t.co/iZ3WVQzViZ
1355,"@realDonaldTrump Not to worry, nothing about you would ever be referred to as ""Big"".   You're safe."
1356,@realDonaldTrump @GStephanopoulos https://t.co/K3lUWM9ysj
1357,RT @Kevin38528048: @realDonaldTrump Wow 😳 ANOTHER SUPA DUPA SPREADER EVENT BY @realDonaldTrump ...!
1358,@realDonaldTrump BREAKING NEWS!!! FBI INVESTIGATING RUSSIAN ROLE IN BIDEN PHONY E-MAIL STORY.  FBI HAS EVIDENCE TRU… https://t.co/Hf3eB5d5Aj
1359,@realDonaldTrump @TheBabylonBee narcissistic idiot
1360,RT @6degreesofinca1: @realDonaldTrump How many of these people will die because they don’t have masks or can’t afford a medflight to Walter…
